X;ID_unique;Dim.1;Dim.2;Dim.3
336;336;-0,277703612;1,55036165;1,482038034
337;337;1,060746837;1,755194251;1,778209116
338;338;2,841290103;1,873182757;2,530279919
339;339;1,502822459;1,272901374;1,721158661
340;340;1,300595958;-0,022570567;0,822619286
341;341;0,294332766;-0,66497551;1,222794063
342;342;-0,573523401;-0,524243077;1,23249397
343;343;0,136473138;2,019986621;2,418787377
344;344;-1,130519335;1,627421728;1,939984287
345;345;-0,849576665;-0,242407973;1,157028481
346;346;-3,681185773;0,203662468;0,377856707
347;347;-1,258633589;-0,753682877;1,199253557
348;348;-1,641640823;-1,143114703;1,996895575
349;349;-2,422811268;-0,574127565;1,795959736
350;350;-3,189444613;-0,667154932;2,434539993
351;351;-3,226403097;-0,465074462;1,184034662
352;352;-0,745746931;1,353425902;0,034581104
353;353;-3,72243574;-0,166697936;1,801599904
354;354;-3,360549251;0,168479733;1,19973702
355;355;-2,391565131;-0,05002735;2,424872765
356;356;-3,80048703;-0,19162016;1,834861768
357;357;-2,891481259;-0,761893841;2,272363403
358;358;-1,78059731;-0,471439639;1,764291232
359;359;-4,472398875;0,147706438;1,16829484
360;360;-2,73348817;0,31052894;0,819171963
361;361;-3,96621941;0,385851525;1,934633569
362;362;-4,214083244;0,672196289;1,632636379
363;363;-1,224787027;1,732673569;2,17965422
364;364;-0,946682308;-0,207447961;1,409876498
365;365;-0,628378883;-0,393493791;0,924777644
366;366;-0,540236164;0,756920804;2,052730585
367;367;-1,395059454;-0,652321862;1,587865863
368;368;-4,551605714;0,333004045;1,398167028
369;369;-2,872805624;-0,87513826;2,9136251
370;370;-1,061726693;1,438412065;1,485796298
371;371;-0,528445323;0,830034806;2,056477364
372;372;2,749058471;0,853781932;0,410956451
373;373;-0,512702918;2,453833236;2,106071587
374;374;-3,30019297;2,319591344;2,186699863
375;375;2,185949069;1,924318844;2,278069088
376;376;0,099109122;-0,105309751;0,163958289
377;377;0,897093276;1,243750843;0,892046513
378;378;-2,678017086;-1,172702342;2,20379199
379;379;-3,65880635;-2,238689755;4,422300472
380;380;0,925203476;1,568143377;1,740921438
381;381;-1,865367747;-0,249416815;2,472420519
382;382;0,332937675;2,393929916;2,310695527
383;383;-1,84450856;-0,093877504;1,838193177
384;384;-1,742063879;-0,445803577;1,951494074
385;385;1,463283875;1,636994475;1,649752892
386;386;2,584936095;1,791721478;0,103350662
387;387;-1,906930332;-0,808056767;3,087790915
388;388;0,512512982;0,250381335;1,907914157
389;389;-1,369768345;1,581945129;1,891414261
390;390;-3,280700535;2,868543787;3,189446488
391;391;-0,939570347;0,559128671;1,884561969
392;392;-2,350163672;2,405684936;2,53878002
393;393;1,234560264;1,123883286;0,967911036
394;394;0,591936081;0,223246757;2,326687455
395;395;2,492625161;1,373242623;1,016893516
396;396;0,610741051;1,166547865;1,481615382
397;397;1,47841286;1,797368677;2,250883083
398;398;1,237909222;2,159096688;2,997937893
399;399;-0,247899645;-0,0827956;1,319397163
400;400;-4,859723289;-0,810046484;2,797551446
401;401;-4,095105362;-0,519404399;1,618922203
402;402;-1,508279474;0,702532384;-0,022377382
403;403;-2,468641423;-0,488976637;1,041653938
404;404;1,344599208;1,755163874;1,515167094
405;405;-0,545282437;2,545782092;2,484485779
406;406;0,715733869;0,815365665;0,750323457
407;407;0,257841337;2,319083638;2,421824153
408;408;-2,568557389;-0,517390049;2,19103165
409;409;-1,239638276;-0,349733346;0,843439362
410;410;-2,075948692;-1,134610144;1,793319366
411;411;0,828391892;0,949115335;1,138167694
412;412;0,70934896;0,035138349;1,580312167
413;413;-1,635510893;-0,314008671;1,587704167
414;414;-0,299565738;0,005297347;2,235476428
415;415;-1,508528242;-0,070766551;1,266573638
416;416;-0,054870624;0,731012784;0,923070938
417;417;-1,766316321;-0,501677675;0,927351972
418;418;-2,326079289;-0,596159365;1,267411153
419;419;-1,614856028;-0,361171216;0,705607717
420;420;0,75534737;0,984320806;2,638030748
421;421;-3,424168684;-0,323098236;2,698085273
422;422;-3,453071288;-0,754635272;1,721628703
423;423;-0,463468653;0,117842588;2,193298579
424;424;-2,083130625;0,089820911;1,199034597
425;425;1,048287908;0,90574199;0,896239689
426;426;-0,227853749;1,578762129;1,353822758
427;427;1,953563125;2,148016909;2,631806365
428;428;0,219230159;1,041398869;1,708087488
